,id,city,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,umpire1,umpire2,yr,team1_points,team2_points
121,419118,Ahmedabad,AA Jhunjhunwala,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,runs,34.0,RE Koertzen,RB Tiffin,2010,67.42,69.52173913043478
122,419119,Mumbai,JH Kallis,Brabourne Stadium,0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Royal Challengers Bangalore,wickets,7.0,HDPK Dharmasena,SS Hazare,2010,96.21428571428571,91.4090909090909
123,419120,Cuttack,A Symonds,Barabati Stadium,0,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,Deccan Chargers,runs,10.0,BF Bowden,M Erasmus,2010,95.45238095238095,80.27272727272727
124,419122,Mumbai,SR Tendulkar,Brabourne Stadium,0,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Mumbai Indians,wickets,7.0,SS Hazare,SJA Taufel,2010,96.21428571428571,69.52173913043478
125,419123,Bangalore,RV Uthappa,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,runs,36.0,RE Koertzen,RB Tiffin,2010,91.4090909090909,91.67391304347827
126,419124,Chandigarh,AC Voges,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Rajasthan Royals,runs,31.0,BR Doctrove,SK Tarapore,2010,76.56818181818181,67.42
127,419125,Mumbai,SR Tendulkar,Brabourne Stadium,0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,field,Mumbai Indians,wickets,5.0,BF Bowden,AM Saheba,2010,96.21428571428571,91.67391304347827
128,419126,Ahmedabad,YK Pathan,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,Deccan Chargers,Deccan Chargers,bat,Rajasthan Royals,wickets,8.0,HDPK Dharmasena,SJA Taufel,2010,67.42,95.45238095238095
129,419127,Chandigarh,MK Tiwary,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,39.0,BR Doctrove,S Ravi,2010,76.56818181818181,69.52173913043478
130,419128,Bangalore,KM Jadhav,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,Delhi Daredevils,runs,17.0,BG Jerling,RE Koertzen,2010,91.4090909090909,80.27272727272727
131,419129,Ahmedabad,NV Ojha,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Rajasthan Royals,runs,17.0,SS Hazare,SJA Taufel,2010,67.42,91.67391304347827
132,419130,Mumbai,Harbhajan Singh,Dr DY Patil Sports Academy,0,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,Mumbai Indians,runs,41.0,S Das,K Hariharan,2010,95.45238095238095,96.21428571428571
133,419131,Delhi,DA Warner,Feroz Shah Kotla,0,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Delhi Daredevils,runs,40.0,SS Hazare,SJA Taufel,2010,80.27272727272727,69.52173913043478
134,419132,Mumbai,SL Malinga,Brabourne Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Mumbai Indians,wickets,4.0,BR Doctrove,SK Tarapore,2010,96.21428571428571,76.56818181818181
135,419133,Chennai,M Vijay,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Chennai Super Kings,wickets,5.0,BG Jerling,RE Koertzen,2010,91.67391304347827,91.4090909090909
136,419134,Delhi,KD Karthik,Feroz Shah Kotla,0,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,Delhi Daredevils,runs,67.0,HDPK Dharmasena,SJA Taufel,2010,80.27272727272727,67.42
137,419135,Kolkata,SC Ganguly,Eden Gardens,0,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,24.0,K Hariharan,DJ Harper,2010,69.52173913043478,95.45238095238095
138,419136,Chandigarh,KP Pietersen,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,Royal Challengers Bangalore,wickets,6.0,BF Bowden,M Erasmus,2010,76.56818181818181,91.4090909090909
139,419137,Chennai,M Vijay,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,runs,23.0,RE Koertzen,RB Tiffin,2010,91.67391304347827,67.42
140,419138,Mumbai,AT Rayudu,Brabourne Stadium,0,Mumbai Indians,Deccan Chargers,Mumbai Indians,bat,Mumbai Indians,runs,63.0,BR Doctrove,S Ravi,2010,96.21428571428571,95.45238095238095
141,419139,Kolkata,DPMD Jayawardene,Eden Gardens,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,Kings XI Punjab,wickets,8.0,S Asnani,DJ Harper,2010,69.52173913043478,76.56818181818181
142,419140,Delhi,PD Collingwood,Feroz Shah Kotla,0,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,bat,Delhi Daredevils,runs,37.0,BF Bowden,M Erasmus,2010,80.27272727272727,91.4090909090909
143,419141,Nagpur,SK Warne,"Vidarbha Cricket Association Stadium, Jamtha",0,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,runs,2.0,HDPK Dharmasena,SJA Taufel,2010,95.45238095238095,67.42
144,419142,Chennai,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,runs,24.0,S Asnani,DJ Harper,2010,91.67391304347827,96.21428571428571
145,419143,Jaipur,MJ Lumb,Sawai Mansingh Stadium,0,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,bat,Rajasthan Royals,wickets,9.0,S Ravi,SK Tarapore,2010,67.42,76.56818181818181
146,419144,Kolkata,SC Ganguly,Eden Gardens,0,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,14.0,BG Jerling,RE Koertzen,2010,69.52173913043478,80.27272727272727
147,419145,Bangalore,TL Suman,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,wickets,7.0,S Asnani,DJ Harper,2010,91.4090909090909,95.45238095238095
148,419146,Chandigarh,KC Sangakkara,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,Kings XI Punjab,wickets,6.0,M Erasmus,AM Saheba,2010,76.56818181818181,96.21428571428571
149,419147,Nagpur,RJ Harris,"Vidarbha Cricket Association Stadium, Jamtha",0,Deccan Chargers,Chennai Super Kings,Chennai Super Kings,bat,Deccan Chargers,wickets,6.0,HDPK Dharmasena,SJA Taufel,2010,95.45238095238095,91.67391304347827
150,419148,Bangalore,R Vinay Kumar,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,7.0,K Hariharan,DJ Harper,2010,91.4090909090909,69.52173913043478
151,419149,Delhi,PP Chawla,Feroz Shah Kotla,0,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Kings XI Punjab,wickets,7.0,BF Bowden,AM Saheba,2010,80.27272727272727,76.56818181818181
152,419150,Jaipur,SR Tendulkar,Sawai Mansingh Stadium,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Mumbai Indians,runs,37.0,BR Doctrove,SK Tarapore,2010,67.42,96.21428571428571
153,419151,Nagpur,Harmeet Singh,"Vidarbha Cricket Association Stadium, Jamtha",0,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,runs,13.0,RE Koertzen,RB Tiffin,2010,95.45238095238095,91.4090909090909
154,419152,Mumbai,KA Pollard,Brabourne Stadium,0,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,Mumbai Indians,runs,39.0,S Asnani,DJ Harper,2010,96.21428571428571,80.27272727272727
155,419153,Chennai,R Ashwin,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,Chennai Super Kings,wickets,9.0,SS Hazare,SJA Taufel,2010,91.67391304347827,69.52173913043478
156,419154,Jaipur,KP Pietersen,Sawai Mansingh Stadium,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore,wickets,5.0,BR Doctrove,S Ravi,2010,67.42,91.4090909090909
157,419155,Chennai,G Gambhir,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Delhi Daredevils,wickets,6.0,HDPK Dharmasena,SS Hazare,2010,91.67391304347827,80.27272727272727
158,419156,Dharamsala,RG Sharma,Himachal Pradesh Cricket Association Stadium,0,Kings XI Punjab,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,wickets,5.0,M Erasmus,AM Saheba,2010,76.56818181818181,95.45238095238095
159,419157,Bangalore,R McLaren,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,runs,57.0,HDPK Dharmasena,SJA Taufel,2010,91.4090909090909,96.21428571428571
160,419158,Kolkata,JD Unadkat,Eden Gardens,0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Kolkata Knight Riders,wickets,8.0,BG Jerling,RB Tiffin,2010,69.52173913043478,67.42
161,419159,Dharamsala,MS Dhoni,Himachal Pradesh Cricket Association Stadium,0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,BF Bowden,AM Saheba,2010,76.56818181818181,91.67391304347827
162,419160,Delhi,A Symonds,Feroz Shah Kotla,0,Delhi Daredevils,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,11.0,BR Doctrove,SK Tarapore,2010,80.27272727272727,95.45238095238095
163,419161,Kolkata,M Kartik,Eden Gardens,0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,Kolkata Knight Riders,wickets,9.0,BG Jerling,RE Koertzen,2010,69.52173913043478,96.21428571428571
164,419162,Mumbai,KA Pollard,Dr DY Patil Sports Academy,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,35.0,BR Doctrove,RB Tiffin,2010,91.4090909090909,96.21428571428571
165,419163,Mumbai,DE Bollinger,Dr DY Patil Sports Academy,0,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,runs,38.0,BR Doctrove,RB Tiffin,2010,91.67391304347827,95.45238095238095
166,419164,Mumbai,A Kumble,Dr DY Patil Sports Academy,0,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,bat,Royal Challengers Bangalore,wickets,9.0,RE Koertzen,SJA Taufel,2010,91.4090909090909,95.45238095238095
167,419165,Mumbai,SK Raina,Dr DY Patil Sports Academy,0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,runs,22.0,RE Koertzen,SJA Taufel,2010,91.67391304347827,96.21428571428571
168,501198,Chennai,S Anirudha,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,runs,2.0,BR Doctrove,PR Reiffel,2011,115.02941176470588,94.44444444444444
169,501199,Hyderabad,SK Trivedi,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,8.0,RE Koertzen,SK Tarapore,2011,97.61111111111111,65.30952380952381
170,501200,Kochi,AB de Villiers,Nehru Stadium,0,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,Royal Challengers Bangalore,wickets,6.0,HDPK Dharmasena,K Hariharan,2011,79.275,96.30952380952381
171,501201,Delhi,SL Malinga,Feroz Shah Kotla,0,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,Mumbai Indians,wickets,8.0,AM Saheba,RB Tiffin,2011,73.79545454545455,115.38235294117646
172,501202,Mumbai,SB Wagh,Dr DY Patil Sports Academy,0,Pune Warriors,Kings XI Punjab,Kings XI Punjab,bat,Pune Warriors,wickets,7.0,BR Doctrove,PR Reiffel,2011,69.34782608695652,94.8157894736842
173,501203,Kolkata,JH Kallis,Eden Gardens,0,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,9.0,RE Koertzen,SK Tarapore,2011,94.44444444444444,97.61111111111111
174,501204,Jaipur,SK Warne,Sawai Mansingh Stadium,0,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,bat,Rajasthan Royals,wickets,6.0,Aleem Dar,RB Tiffin,2011,65.30952380952381,73.79545454545455
175,501205,Bangalore,SR Tendulkar,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,9.0,HDPK Dharmasena,AL Hill,2011,96.30952380952381,115.38235294117646
176,501206,Chandigarh,PC Valthaty,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,Asad Rauf,SL Shastri,2011,94.8157894736842,115.02941176470588
177,501207,Mumbai,MD Mishra,Dr DY Patil Sports Academy,0,Pune Warriors,Kochi Tuskers Kerala,Kochi Tuskers Kerala,bat,Pune Warriors,wickets,4.0,S Asnani,PR Reiffel,2011,69.34782608695652,79.275
178,501208,Hyderabad,DW Steyn,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,runs,33.0,RE Koertzen,S Ravi,2011,97.61111111111111,96.30952380952381
179,501209,Jaipur,G Gambhir,Sawai Mansingh Stadium,0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,9.0,Aleem Dar,SS Hazare,2011,65.30952380952381,94.44444444444444
180,501210,Mumbai,BB McCullum,Wankhede Stadium,0,Mumbai Indians,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,wickets,8.0,BR Doctrove,PR Reiffel,2011,115.38235294117646,79.275
181,501211,Chennai,MEK Hussey,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,runs,21.0,HDPK Dharmasena,AL Hill,2011,115.02941176470588,96.30952380952381
182,501212,Hyderabad,PC Valthaty,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,8.0,RE Koertzen,S Ravi,2011,97.61111111111111,94.8157894736842
183,501213,Mumbai,Yuvraj Singh,Dr DY Patil Sports Academy,0,Pune Warriors,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,3.0,Asad Rauf,AM Saheba,2011,69.34782608695652,73.79545454545455
184,501214,Kolkata,L Balaji,Eden Gardens,0,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,Aleem Dar,RB Tiffin,2011,94.44444444444444,65.30952380952381
185,501216,Delhi,S Sohal,Feroz Shah Kotla,0,Delhi Daredevils,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,16.0,PR Reiffel,RJ Tucker,2011,73.79545454545455,97.61111111111111
186,501218,Mumbai,MM Patel,Wankhede Stadium,0,Mumbai Indians,Pune Warriors,Pune Warriors,bat,Mumbai Indians,wickets,7.0,Asad Rauf,AM Saheba,2011,115.38235294117646,69.34782608695652
187,501219,Kolkata,DPMD Jayawardene,Eden Gardens,0,Kolkata Knight Riders,Kochi Tuskers Kerala,Kolkata Knight Riders,field,Kochi Tuskers Kerala,runs,6.0,Aleem Dar,RB Tiffin,2011,94.44444444444444,79.275
188,501220,Chandigarh,SE Marsh,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,runs,48.0,S Asnani,PR Reiffel,2011,94.8157894736842,65.30952380952381
189,501221,Mumbai,Harbhajan Singh,Wankhede Stadium,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,8.0,Asad Rauf,AM Saheba,2011,115.38235294117646,115.02941176470588
190,501222,Kolkata,CH Gayle,Eden Gardens,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,9.0,SS Hazare,RB Tiffin,2011,94.44444444444444,96.30952380952381
191,501223,Delhi,DA Warner,Feroz Shah Kotla,0,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Delhi Daredevils,runs,29.0,S Asnani,RE Koertzen,2011,73.79545454545455,94.8157894736842
192,501224,Hyderabad,SL Malinga,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,Mumbai Indians,runs,37.0,HDPK Dharmasena,AL Hill,2011,97.61111111111111,115.38235294117646
193,501225,Jaipur,SK Warne,Sawai Mansingh Stadium,0,Rajasthan Royals,Kochi Tuskers Kerala,Rajasthan Royals,field,Rajasthan Royals,wickets,8.0,BR Doctrove,SK Tarapore,2011,65.30952380952381,79.275
194,501226,Chennai,MEK Hussey,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Pune Warriors,Pune Warriors,field,Chennai Super Kings,runs,25.0,Aleem Dar,RB Tiffin,2011,115.02941176470588,69.34782608695652
195,501227,Delhi,V Kohli,Feroz Shah Kotla,0,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,3.0,S Asnani,RJ Tucker,2011,73.79545454545455,96.30952380952381
196,501228,Mumbai,DE Bollinger,Dr DY Patil Sports Academy,0,Pune Warriors,Chennai Super Kings,Pune Warriors,bat,Chennai Super Kings,wickets,8.0,Asad Rauf,SL Shastri,2011,69.34782608695652,115.02941176470588
197,501229,Kochi,I Sharma,Nehru Stadium,0,Kochi Tuskers Kerala,Deccan Chargers,Kochi Tuskers Kerala,field,Deccan Chargers,runs,55.0,HDPK Dharmasena,AL Hill,2011,79.275,97.61111111111111
198,501230,Delhi,MK Tiwary,Feroz Shah Kotla,0,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,field,Kolkata Knight Riders,runs,17.0,PR Reiffel,RJ Tucker,2011,73.79545454545455,94.44444444444444
199,501231,Jaipur,J Botha,Sawai Mansingh Stadium,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,Asad Rauf,SK Tarapore,2011,65.30952380952381,115.38235294117646
200,501232,Bangalore,V Kohli,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,Royal Challengers Bangalore,runs,26.0,Aleem Dar,SS Hazare,2011,96.30952380952381,69.34782608695652
201,501233,Kochi,V Sehwag,Nehru Stadium,0,Kochi Tuskers Kerala,Delhi Daredevils,Delhi Daredevils,bat,Delhi Daredevils,runs,38.0,HDPK Dharmasena,AL Hill,2011,79.275,73.79545454545455
202,501234,Kolkata,Iqbal Abdulla,Eden Gardens,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,AM Saheba,SL Shastri,2011,94.44444444444444,94.8157894736842
203,501235,Jaipur,LRPL Taylor,Sawai Mansingh Stadium,0,Rajasthan Royals,Pune Warriors,Rajasthan Royals,field,Rajasthan Royals,wickets,6.0,SK Tarapore,SJA Taufel,2011,65.30952380952381,69.34782608695652
204,501236,Chennai,JA Morkel,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Chennai Super Kings,runs,19.0,Aleem Dar,RB Tiffin,2011,115.02941176470588,97.61111111111111
205,501237,Mumbai,KA Pollard,Wankhede Stadium,0,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Mumbai Indians,runs,23.0,HDPK Dharmasena,PR Reiffel,2011,115.38235294117646,94.8157894736842
206,501238,Delhi,P Parameswaran,Feroz Shah Kotla,0,Delhi Daredevils,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,wickets,7.0,Asad Rauf,SL Shastri,2011,73.79545454545455,79.275
207,501239,Hyderabad,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,field,Kolkata Knight Riders,runs,20.0,S Asnani,RJ Tucker,2011,97.61111111111111,94.44444444444444
208,501240,Chennai,MEK Hussey,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,wickets,8.0,SS Hazare,RB Tiffin,2011,115.02941176470588,65.30952380952381
209,501241,Mumbai,R Sharma,Dr DY Patil Sports Academy,0,Pune Warriors,Mumbai Indians,Pune Warriors,field,Mumbai Indians,runs,21.0,HDPK Dharmasena,SJA Taufel,2011,69.34782608695652,115.38235294117646
210,501242,Kochi,BJ Hodge,Nehru Stadium,0,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Kochi Tuskers Kerala,runs,17.0,S Ravi,RJ Tucker,2011,79.275,94.44444444444444
211,501243,Hyderabad,V Sehwag,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,4.0,Asad Rauf,AM Saheba,2011,97.61111111111111,73.79545454545455
212,501244,Bangalore,CH Gayle,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,runs,85.0,Aleem Dar,RB Tiffin,2011,96.30952380952381,94.8157894736842
213,501246,Mumbai,AT Rayudu,Wankhede Stadium,0,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,runs,32.0,K Hariharan,SJA Taufel,2011,115.38235294117646,73.79545454545455
214,501247,Bangalore,CH Gayle,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kochi Tuskers Kerala,Kochi Tuskers Kerala,bat,Royal Challengers Bangalore,wickets,9.0,Aleem Dar,SS Hazare,2011,96.30952380952381,79.275
215,501248,Chandigarh,R Sharma,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Pune Warriors,Kings XI Punjab,bat,Pune Warriors,wickets,5.0,SK Tarapore,RJ Tucker,2011,94.8157894736842,69.34782608695652
216,501249,Jaipur,M Vijay,Sawai Mansingh Stadium,0,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,runs,63.0,K Hariharan,SJA Taufel,2011,65.30952380952381,115.02941176470588
217,501250,Hyderabad,MR Marsh,"Rajiv Gandhi International Stadium, Uppal",0,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,Pune Warriors,wickets,6.0,Asad Rauf,AM Saheba,2011,97.61111111111111,69.34782608695652
218,501251,Chandigarh,BA Bhatt,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,runs,76.0,SK Tarapore,RJ Tucker,2011,94.8157894736842,115.38235294117646
219,501252,Jaipur,S Aravind,Sawai Mansingh Stadium,0,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,9.0,HDPK Dharmasena,K Hariharan,2011,65.30952380952381,96.30952380952381
220,501253,Chennai,MS Dhoni,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Chennai Super Kings,runs,18.0,AM Saheba,SL Shastri,2011,115.02941176470588,73.79545454545455
221,501254,Indore,KD Karthik,Holkar Cricket Stadium,0,Kochi Tuskers Kerala,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,S Asnani,RJ Tucker,2011,79.275,94.8157894736842
222,501256,Mumbai,A Mishra,Wankhede Stadium,0,Mumbai Indians,Deccan Chargers,Deccan Chargers,bat,Deccan Chargers,runs,10.0,S Ravi,SK Tarapore,2011,115.38235294117646,97.61111111111111
223,501257,Dharamsala,PP Chawla,Himachal Pradesh Cricket Association Stadium,0,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,runs,29.0,Asad Rauf,SL Shastri,2011,94.8157894736842,73.79545454545455
224,501258,Indore,BJ Hodge,Holkar Cricket Stadium,0,Kochi Tuskers Kerala,Rajasthan Royals,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,wickets,8.0,PR Reiffel,RJ Tucker,2011,79.275,65.30952380952381
225,501259,Mumbai,A Mishra,Dr DY Patil Sports Academy,0,Pune Warriors,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,wickets,6.0,S Ravi,SK Tarapore,2011,69.34782608695652,97.61111111111111
226,501260,Dharamsala,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,bat,Kings XI Punjab,runs,111.0,Asad Rauf,AM Saheba,2011,94.8157894736842,96.30952380952381
227,501261,Chennai,WP Saha,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings,bat,Chennai Super Kings,runs,11.0,HDPK Dharmasena,RE Koertzen,2011,115.02941176470588,79.275
228,501262,Mumbai,YK Pathan,Dr DY Patil Sports Academy,0,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,S Ravi,SJA Taufel,2011,69.34782608695652,94.44444444444444
229,501263,Mumbai,SR Watson,Wankhede Stadium,0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals,wickets,10.0,RE Koertzen,PR Reiffel,2011,115.38235294117646,65.30952380952381
230,501264,Dharamsala,S Dhawan,Himachal Pradesh Cricket Association Stadium,0,Kings XI Punjab,Deccan Chargers,Kings XI Punjab,field,Deccan Chargers,runs,82.0,Asad Rauf,AM Saheba,2011,94.8157894736842,97.61111111111111
231,501266,Bangalore,CH Gayle,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,8.0,K Hariharan,RE Koertzen,2011,96.30952380952381,115.02941176470588
232,501267,Kolkata,JEC Franklin,Eden Gardens,0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,5.0,SK Tarapore,SJA Taufel,2011,94.44444444444444,115.38235294117646
233,501268,Mumbai,SK Raina,Wankhede Stadium,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,6.0,Asad Rauf,SJA Taufel,2011,96.30952380952381,115.02941176470588
234,501269,Mumbai,MM Patel,Wankhede Stadium,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,4.0,Asad Rauf,SJA Taufel,2011,115.38235294117646,94.44444444444444
235,501270,Chennai,CH Gayle,"MA Chidambaram Stadium, Chepauk",0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,runs,43.0,Asad Rauf,SJA Taufel,2011,96.30952380952381,115.38235294117646
