,id,city,player_of_match,venue,neutral_venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,umpire1,umpire2,yr,team1_points,team2_points
404,733971,Ranchi,RA Jadeja,JSCA International Stadium Complex,0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,runs,34.0,AK Chaudhary,NJ Llong,2014,2064.0,1997.0
405,733973,Mumbai,CJ Anderson,Wankhede Stadium,0,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,bat,Mumbai Indians,wickets,5.0,BNJ Oxenford,C Shamshuddin,2014,1811.0,2408.5
406,733975,Delhi,KK Nair,Feroz Shah Kotla,0,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,7.0,SS Hazare,S Ravi,2014,1465.5,1689.0
407,733977,Bangalore,AB de Villiers,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,4.0,HDPK Dharmasena,VA Kulkarni,2014,1697.0,1665.0
408,733979,Ahmedabad,PV Tambe,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,runs,10.0,NJ Llong,CK Nandan,2014,1689.0,1997.0
409,733981,Delhi,DR Smith,Feroz Shah Kotla,0,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,8.0,RM Deshpande,BNJ Oxenford,2014,1465.5,2064.0
410,733983,Mumbai,RG Sharma,Wankhede Stadium,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,runs,19.0,S Ravi,K Srinath,2014,1811.0,1697.0
411,733985,Delhi,G Gambhir,Feroz Shah Kotla,0,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,wickets,8.0,BNJ Oxenford,C Shamshuddin,2014,1465.5,1997.0
412,733987,Cuttack,GJ Maxwell,Barabati Stadium,0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Kings XI Punjab,runs,44.0,HDPK Dharmasena,PG Pathak,2014,2408.5,2064.0
413,733989,Ahmedabad,B Kumar,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,runs,32.0,AK Chaudhary,NJ Llong,2014,1689.0,1665.0
414,733991,Bangalore,Sandeep Sharma,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Kings XI Punjab,runs,32.0,S Ravi,K Srinath,2014,1697.0,2408.5
415,733995,Mumbai,DR Smith,Wankhede Stadium,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,4.0,HDPK Dharmasena,VA Kulkarni,2014,1811.0,2064.0
416,733997,Cuttack,G Gambhir,Barabati Stadium,0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,9.0,NJ Llong,CK Nandan,2014,2408.5,1997.0
417,733999,Bangalore,JP Faulkner,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Rajasthan Royals,wickets,5.0,S Ravi,RJ Tucker,2014,1697.0,1689.0
418,734001,Hyderabad,AT Rayudu,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,wickets,7.0,HDPK Dharmasena,VA Kulkarni,2014,1665.0,1811.0
419,734003,Ranchi,RA Jadeja,JSCA International Stadium Complex,0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,wickets,5.0,BNJ Oxenford,C Shamshuddin,2014,2064.0,1689.0
420,734005,Bangalore,Yuvraj Singh,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Royal Challengers Bangalore,runs,16.0,K Srinath,RJ Tucker,2014,1697.0,1465.5
421,734007,Hyderabad,WP Saha,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,6.0,VA Kulkarni,PG Pathak,2014,1665.0,2408.5
422,734009,Cuttack,RV Uthappa,Barabati Stadium,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,AK Chaudhary,NJ Llong,2014,1997.0,1811.0
423,734011,Ahmedabad,AM Rahane,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Rajasthan Royals,runs,62.0,S Ravi,RJ Tucker,2014,1689.0,1465.5
424,734013,Ranchi,AB de Villiers,JSCA International Stadium Complex,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Royal Challengers Bangalore,wickets,5.0,BNJ Oxenford,C Shamshuddin,2014,2064.0,1697.0
425,734015,Hyderabad,UT Yadav,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,7.0,NJ Llong,CK Nandan,2014,1665.0,1997.0
426,734017,Ahmedabad,MEK Hussey,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,25.0,S Ravi,RJ Tucker,2014,1689.0,1811.0
427,734019,Delhi,AR Patel,Feroz Shah Kotla,0,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,wickets,4.0,HDPK Dharmasena,PG Pathak,2014,1465.5,2408.5
428,734021,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Sunrisers Hyderabad,wickets,7.0,AK Chaudhary,NJ Llong,2014,1665.0,1697.0
429,734023,Kolkata,RV Uthappa,Eden Gardens,0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,8.0,RM Deshpande,C Shamshuddin,2014,1997.0,2064.0
430,734025,Chandigarh,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,7.0,HDPK Dharmasena,VA Kulkarni,2014,2408.5,1811.0
431,734027,Kolkata,RV Uthappa,Eden Gardens,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,runs,30.0,AK Chaudhary,CK Nandan,2014,1997.0,1697.0
432,734029,Ranchi,DA Warner,JSCA International Stadium Complex,0,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,6.0,BNJ Oxenford,C Shamshuddin,2014,2064.0,1665.0
433,734031,Mumbai,MEK Hussey,Wankhede Stadium,0,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,runs,15.0,S Ravi,RJ Tucker,2014,1811.0,1465.5
434,734033,Chandigarh,SE Marsh,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,runs,16.0,HDPK Dharmasena,PG Pathak,2014,2408.5,1689.0
435,734035,Bangalore,MS Dhoni,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,wickets,8.0,AK Chaudhary,NJ Llong,2014,1697.0,2064.0
436,734037,Kolkata,YK Pathan,Eden Gardens,0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,4.0,RM Deshpande,BNJ Oxenford,2014,1997.0,1665.0
437,734039,Chandigarh,M Vohra,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,Kings XI Punjab,wickets,7.0,HDPK Dharmasena,VA Kulkarni,2014,2408.5,1465.5
438,734041,Mumbai,CJ Anderson,Wankhede Stadium,0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Mumbai Indians,wickets,5.0,K Srinath,RJ Tucker,2014,1811.0,1689.0
439,734043,Kolkata,UT Yadav,Eden Gardens,0,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,field,Kolkata Knight Riders,runs,28.0,NJ Llong,S Ravi,2014,2408.5,1997.0
440,734045,Mumbai,SK Raina,Brabourne Stadium,0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,wickets,7.0,VA Kulkarni,BNJ Oxenford,2014,2064.0,1811.0
441,734047,Mumbai,V Sehwag,Wankhede Stadium,0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,Kings XI Punjab,runs,24.0,HDPK Dharmasena,RJ Tucker,2014,2064.0,2408.5
442,734049,Bangalore,MK Pandey,M Chinnaswamy Stadium,0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,3.0,HDPK Dharmasena,BNJ Oxenford,2014,1997.0,2408.5
443,829705,Kolkata,M Morkel,Eden Gardens,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,S Ravi,C Shamshuddin,2015,1687.0,2174.5
444,829707,Chennai,A Nehra,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,Chennai Super Kings,runs,1.0,RK Illingworth,VA Kulkarni,2015,2319.0,1706.0
445,829709,Pune,JP Faulkner,Maharashtra Cricket Association Stadium,0,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Rajasthan Royals,runs,26.0,SD Fry,CB Gaffaney,2015,1544.5,1688.0
446,829711,Chennai,BB McCullum,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,runs,45.0,RK Illingworth,VA Kulkarni,2015,2319.0,1671.0
447,829713,Kolkata,CH Gayle,Eden Gardens,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,3.0,S Ravi,C Shamshuddin,2015,1687.0,1951.5
448,829715,Delhi,DJ Hooda,Feroz Shah Kotla,0,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,3.0,SD Fry,CB Gaffaney,2015,1706.0,1688.0
449,829717,Mumbai,GJ Bailey,Wankhede Stadium,0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Kings XI Punjab,runs,18.0,AK Chaudhary,K Srinivasan,2015,2174.5,1544.5
450,829719,Bangalore,DA Warner,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,8.0,RM Deshpande,RK Illingworth,2015,1951.5,1671.0
451,829721,Ahmedabad,SPD Smith,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Rajasthan Royals,wickets,7.0,AK Chaudhary,SD Fry,2015,1688.0,2174.5
452,829723,Kolkata,AD Russell,Eden Gardens,0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,7.0,AK Chaudhary,M Erasmus,2015,1687.0,2319.0
453,829725,Pune,MA Agarwal,Maharashtra Cricket Association Stadium,0,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,bat,Delhi Daredevils,wickets,5.0,CB Gaffaney,K Srinath,2015,1544.5,1706.0
454,829727,Visakhapatnam,AM Rahane,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,wickets,6.0,PG Pathak,S Ravi,2015,1671.0,1688.0
455,829729,Mumbai,A Nehra,Wankhede Stadium,0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Chennai Super Kings,wickets,6.0,AK Chaudhary,M Erasmus,2015,2174.5,2319.0
456,829731,Visakhapatnam,JP Duminy,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,Delhi Daredevils,runs,4.0,PG Pathak,S Ravi,2015,1671.0,1706.0
457,829733,Pune,AD Russell,Maharashtra Cricket Association Stadium,0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,4.0,SD Fry,CK Nandan,2015,1544.5,1687.0
458,829735,Ahmedabad,AM Rahane,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,bat,Rajasthan Royals,wickets,8.0,AK Chaudhary,M Erasmus,2015,1688.0,2319.0
459,829737,Bangalore,Harbhajan Singh,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,runs,18.0,RK Illingworth,VA Kulkarni,2015,1951.5,2174.5
460,829739,Delhi,UT Yadav,Feroz Shah Kotla,0,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,SD Fry,CB Gaffaney,2015,1706.0,1687.0
461,829745,Bangalore,SK Raina,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,field,Chennai Super Kings,runs,27.0,JD Cloete,C Shamshuddin,2015,1951.5,2319.0
462,829747,Delhi,SS Iyer,Feroz Shah Kotla,0,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,Delhi Daredevils,runs,37.0,SD Fry,CK Nandan,2015,1706.0,2174.5
463,829749,Ahmedabad,MA Starc,"Sardar Patel Stadium, Motera",0,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,9.0,M Erasmus,S Ravi,2015,1688.0,1951.5
464,829751,Mumbai,SL Malinga,Wankhede Stadium,0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,runs,20.0,HDPK Dharmasena,CB Gaffaney,2015,2174.5,1671.0
465,829753,Chennai,BB McCullum,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,runs,97.0,JD Cloete,C Shamshuddin,2015,2319.0,1544.5
466,829757,Delhi,VR Aaron,Feroz Shah Kotla,0,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,10.0,M Erasmus,S Ravi,2015,1706.0,1951.5
467,829759,Chandigarh,TA Boult,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Sunrisers Hyderabad,runs,20.0,HDPK Dharmasena,CB Gaffaney,2015,1544.5,1671.0
468,829761,Kolkata,PP Chawla,Eden Gardens,0,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Kolkata Knight Riders,runs,13.0,AK Chaudhary,M Erasmus,2015,1687.0,1706.0
469,829765,Chennai,DJ Bravo,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,runs,2.0,RM Deshpande,VA Kulkarni,2015,2319.0,1687.0
470,829767,Delhi,NM Coulter-Nile,Feroz Shah Kotla,0,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,Delhi Daredevils,wickets,9.0,RK Illingworth,S Ravi,2015,1706.0,1544.5
471,829769,Mumbai,AT Rayudu,Wankhede Stadium,0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,runs,8.0,HDPK Dharmasena,CK Nandan,2015,2174.5,1688.0
472,829771,Bangalore,Mandeep Singh,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Royal Challengers Bangalore,wickets,7.0,JD Cloete,PG Pathak,2015,1951.5,1687.0
473,829773,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Sunrisers Hyderabad,runs,22.0,AK Chaudhary,K Srinivasan,2015,1671.0,2319.0
474,829775,Chandigarh,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,23.0,RK Illingworth,VA Kulkarni,2015,1544.5,2174.5
475,829777,Mumbai,AM Rahane,Brabourne Stadium,0,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Rajasthan Royals,runs,14.0,HDPK Dharmasena,CB Gaffaney,2015,1688.0,1706.0
476,829779,Chennai,SK Raina,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,runs,24.0,C Shamshuddin,K Srinath,2015,2319.0,1951.5
477,829781,Kolkata,UT Yadav,Eden Gardens,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,runs,35.0,AK Chaudhary,M Erasmus,2015,1687.0,1671.0
478,829783,Mumbai,Harbhajan Singh,Wankhede Stadium,0,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,bat,Mumbai Indians,wickets,5.0,HDPK Dharmasena,CB Gaffaney,2015,2174.5,1706.0
479,829785,Bangalore,CH Gayle,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,runs,138.0,RK Illingworth,VA Kulkarni,2015,1951.5,1544.5
480,829787,Mumbai,EJG Morgan,Brabourne Stadium,0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,runs,7.0,JD Cloete,C Shamshuddin,2015,1688.0,1671.0
481,829789,Chennai,HH Pandya,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Mumbai Indians,wickets,6.0,CB Gaffaney,CK Nandan,2015,2319.0,2174.5
482,829791,Kolkata,AD Russell,Eden Gardens,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,Kolkata Knight Riders,wickets,1.0,AK Chaudhary,HDPK Dharmasena,2015,1687.0,1544.5
483,829793,Raipur,MC Henriques,Shaheed Veer Narayan Singh International Stadium,0,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,6.0,VA Kulkarni,S Ravi,2015,1706.0,1671.0
484,829795,Mumbai,AB de Villiers,Wankhede Stadium,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,39.0,JD Cloete,C Shamshuddin,2015,2174.5,1951.5
485,829797,Chennai,RA Jadeja,"MA Chidambaram Stadium, Chepauk",0,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,runs,12.0,M Erasmus,CK Nandan,2015,2319.0,1688.0
486,829799,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,runs,5.0,AK Chaudhary,HDPK Dharmasena,2015,1671.0,1544.5
487,829801,Raipur,Z Khan,Shaheed Veer Narayan Singh International Stadium,0,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,Delhi Daredevils,wickets,6.0,RK Illingworth,VA Kulkarni,2015,1706.0,2319.0
488,829803,Chandigarh,AR Patel,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kings XI Punjab,runs,22.0,JD Cloete,C Shamshuddin,2015,1544.5,1951.5
489,829805,Mumbai,HH Pandya,Wankhede Stadium,0,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,runs,5.0,RK Illingworth,VA Kulkarni,2015,2174.5,1687.0
490,829809,Chandigarh,P Negi,"Punjab Cricket Association Stadium, Mohali",0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,Chennai Super Kings,wickets,7.0,CK Nandan,C Shamshuddin,2015,1544.5,2319.0
491,829811,Mumbai,SR Watson,Brabourne Stadium,0,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,runs,9.0,RM Deshpande,RK Illingworth,2015,1688.0,1687.0
492,829815,Hyderabad,MJ McClenaghan,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,wickets,9.0,CB Gaffaney,K Srinath,2015,1671.0,2174.5
493,829817,Mumbai,KA Pollard,Wankhede Stadium,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,runs,25.0,HDPK Dharmasena,RK Illingworth,2015,2319.0,2174.5
494,829819,Pune,AB de Villiers,Maharashtra Cricket Association Stadium,0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,runs,71.0,AK Chaudhary,C Shamshuddin,2015,1951.5,1688.0
495,829821,Ranchi,A Nehra,JSCA International Stadium Complex,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,wickets,3.0,AK Chaudhary,CB Gaffaney,2015,2319.0,1951.5
496,829823,Kolkata,RG Sharma,Eden Gardens,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,runs,41.0,HDPK Dharmasena,RK Illingworth,2015,2174.5,2319.0
497,980901,Mumbai,AM Rahane,Wankhede Stadium,0,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,bat,Rising Pune Supergiants,wickets,9.0,HDPK Dharmasena,CK Nandan,2016,1669.5,1593.0
498,980903,Kolkata,AD Russell,Eden Gardens,0,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,9.0,S Ravi,C Shamshuddin,2016,1790.0,1587.0
499,980905,Chandigarh,AJ Finch,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,5.0,AK Chaudhary,VA Kulkarni,2016,1551.0,1869.5
500,980907,Bangalore,AB de Villiers,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,runs,45.0,HDPK Dharmasena,VK Sharma,2016,2208.5,2067.0
501,980909,Kolkata,RG Sharma,Eden Gardens,0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,wickets,6.0,Nitin Menon,S Ravi,2016,1790.0,1669.5
502,980911,Rajkot,AJ Finch,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Rising Pune Supergiants,Rising Pune Supergiants,bat,Gujarat Lions,wickets,7.0,VA Kulkarni,CK Nandan,2016,1869.5,1593.0
503,980913,Delhi,A Mishra,Feroz Shah Kotla,0,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,Delhi Daredevils,wickets,8.0,S Ravi,C Shamshuddin,2016,1587.0,1551.0
504,980915,Hyderabad,G Gambhir,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,wickets,8.0,AK Chaudhary,CK Nandan,2016,2067.0,1790.0
505,980917,Mumbai,AJ Finch,Wankhede Stadium,0,Mumbai Indians,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,3.0,HDPK Dharmasena,VK Sharma,2016,1669.5,1869.5
506,980919,Chandigarh,M Vohra,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Rising Pune Supergiants,Rising Pune Supergiants,bat,Kings XI Punjab,wickets,6.0,S Ravi,C Shamshuddin,2016,1551.0,1593.0
507,980921,Bangalore,Q de Kock,M Chinnaswamy Stadium,0,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,wickets,7.0,VA Kulkarni,A Nand Kishore,2016,2208.5,1587.0
508,980923,Hyderabad,DA Warner,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,7.0,HDPK Dharmasena,VK Sharma,2016,2067.0,1669.5
509,980925,Chandigarh,RV Uthappa,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,6.0,S Ravi,C Shamshuddin,2016,1551.0,1790.0
510,980927,Mumbai,RG Sharma,Wankhede Stadium,0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,field,Mumbai Indians,wickets,6.0,AK Chaudhary,CK Nandan,2016,1669.5,2208.5
511,980929,Rajkot,B Kumar,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,10.0,K Bharatan,HDPK Dharmasena,2016,1869.5,2067.0
512,980931,Pune,AB de Villiers,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiants,Royal Challengers Bangalore,Rising Pune Supergiants,field,Royal Challengers Bangalore,runs,13.0,CB Gaffaney,VK Sharma,2016,1593.0,2208.5
513,980933,Delhi,SV Samson,Feroz Shah Kotla,0,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,Delhi Daredevils,runs,10.0,S Ravi,C Shamshuddin,2016,1587.0,1669.5
514,980935,Hyderabad,Mustafizur Rahman,"Rajiv Gandhi International Stadium, Uppal",0,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,field,Sunrisers Hyderabad,wickets,5.0,AK Chaudhary,CK Nandan,2016,2067.0,1551.0
515,980937,Rajkot,V Kohli,Saurashtra Cricket Association Stadium,0,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Gujarat Lions,wickets,6.0,K Bharatan,BNJ Oxenford,2016,1869.5,2208.5
516,980939,Pune,SA Yadav,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,wickets,2.0,CB Gaffaney,A Nand Kishore,2016,1593.0,1790.0
517,980941,Chandigarh,PA Patel,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,field,Mumbai Indians,runs,25.0,Nitin Menon,RJ Tucker,2016,1551.0,1669.5
518,980945,Delhi,CH Morris,Feroz Shah Kotla,0,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,field,Gujarat Lions,runs,1.0,M Erasmus,S Ravi,2016,1587.0,1869.5
519,980947,Mumbai,RG Sharma,Wankhede Stadium,0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Mumbai Indians,wickets,6.0,Nitin Menon,RJ Tucker,2016,1669.5,1790.0
520,980949,Pune,DR Smith,Maharashtra Cricket Association Stadium,0,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,wickets,3.0,CB Gaffaney,BNJ Oxenford,2016,1593.0,1869.5
521,980951,Delhi,CR Brathwaite,Feroz Shah Kotla,0,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Daredevils,runs,27.0,KN Ananthapadmanabhan,M Erasmus,2016,1587.0,1790.0
